timestamp,symbol,open,high,low,close,volume
2026-05-02 12:00:00,SLV,37.0233,37.2356,36.5799,36.7921,516062
2026-05-02 12:05:00,SLV,36.7921,36.9840,36.4467,36.6386,515889
2026-05-02 12:10:00,SLV,36.6386,36.8741,36.2124,36.4479,515494
2026-05-02 12:15:00,SLV,36.4479,36.7807,35.9837,36.3165,927198
2026-05-02 12:20:00,SLV,36.3165,36.5395,36.1087,36.3317,514968
2026-05-02 12:25:00,SLV,36.3317,36.6870,35.8549,36.2101,515295
2026-05-02 12:30:00,SLV,36.2101,36.3929,35.5779,35.7607,516309
2026-05-02 12:35:00,SLV,35.7607,36.1252,35.3714,35.7360,518213
2026-05-02 12:40:00,SLV,35.7360,36.0199,35.2670,35.5509,521192
2026-05-02 12:45:00,SLV,35.5509,35.9163,35.0409,35.4063,382410
2026-05-02 12:50:00,SLV,35.4063,35.7213,34.9369,35.2519,388006
2026-05-02 12:55:00,SLV,35.2519,35.4617,34.6172,34.8270,395088
2026-05-02 13:00:00,SLV,34.8270,35.0721,34.2983,34.5435,403738
2026-05-02 13:05:00,SLV,34.5435,34.8707,34.1169,34.4441,414002
2026-05-02 13:10:00,SLV,34.4441,34.6598,34.1480,34.3637,425896
2026-05-02 13:15:00,SLV,34.3637,34.6007,33.9397,34.1767,439402
2026-05-02 13:20:00,SLV,34.1767,34.5185,33.8102,34.1521,454468
2026-05-02 13:25:00,SLV,34.1521,34.3816,33.8953,34.1248,471012
2026-05-02 13:30:00,SLV,34.1248,34.4328,33.4809,33.7889,488921
2026-05-02 13:35:00,SLV,33.7889,34.0715,33.2358,33.5184,508054
2026-05-02 13:40:00,SLV,33.5184,33.7367,33.1520,33.3704,528245
2026-05-02 13:45:00,SLV,33.3704,33.5811,32.9849,33.1956,549307
2026-05-02 13:50:00,SLV,33.1956,33.5197,32.6820,33.0061,428036
2026-05-02 13:55:00,SLV,33.0061,33.4322,31.9265,32.3526,450211
2026-05-02 14:00:00,SLV,32.3526,32.6807,32.0786,32.4068,472607
2026-05-02 14:05:00,SLV,32.4068,32.7335,31.8769,32.2036,494990
2026-05-02 14:10:00,SLV,32.2036,32.7249,31.9155,32.4368,517129
2026-05-02 14:15:00,SLV,32.4368,32.8615,32.1377,32.5624,538797
2026-05-02 14:20:00,SLV,32.5624,32.9293,32.3693,32.7362,559776
2026-05-02 14:25:00,SLV,32.7362,33.1192,32.5553,32.9383,579863
2026-05-02 14:30:00,SLV,32.9383,33.1344,32.5974,32.7935,598874
2026-05-02 14:35:00,SLV,32.7935,33.1691,32.4115,32.7871,616644
2026-05-02 14:40:00,SLV,32.7871,33.0642,32.3635,32.6406,633036
2026-05-02 14:45:00,SLV,32.6406,33.1073,32.3627,32.8294,647940
2026-05-02 14:50:00,SLV,32.8294,33.4897,32.6388,33.2990,661276
2026-05-02 14:55:00,SLV,33.2990,33.7278,32.9909,33.4197,529997
2026-05-02 15:00:00,SLV,33.4197,33.7543,33.0881,33.4227,540089
2026-05-02 15:05:00,SLV,33.4227,33.8030,32.9733,33.3536,548569
2026-05-02 15:10:00,SLV,33.3536,33.6342,33.1577,33.4383,555489
2026-05-02 15:15:00,SLV,33.4383,33.8243,33.1693,33.5553,560932
2026-05-02 15:20:00,SLV,33.5553,34.2390,33.2945,33.9782,1017022
2026-05-02 15:25:00,SLV,33.9782,34.4365,33.7844,34.2427,567869
2026-05-02 15:30:00,SLV,34.2427,34.7649,33.8732,34.3954,569669
2026-05-02 15:35:00,SLV,34.3954,34.9183,34.0823,34.6053,570600
2026-05-02 15:40:00,SLV,34.6053,35.0436,34.3998,34.8381,570867
2026-05-02 15:45:00,SLV,34.8381,35.6800,34.6062,35.4481,570688
2026-05-02 15:50:00,SLV,35.4481,35.7651,35.0918,35.4088,570292
2026-05-02 15:55:00,SLV,35.4088,35.8425,35.0501,35.4838,569910
2026-05-03 09:30:00,SLV,35.4838,36.3821,35.2018,36.1001,426774
2026-05-03 09:35:00,SLV,36.1001,36.4795,35.8136,36.1931,427111
2026-05-03 09:40:00,SLV,36.1931,36.9432,35.9896,36.7397,428139
2026-05-03 09:45:00,SLV,36.7397,37.4169,36.4850,37.1622,430061
2026-05-03 09:50:00,SLV,37.1622,37.7805,36.8953,37.5136,433061
2026-05-03 09:55:00,SLV,37.5136,37.8751,37.3293,37.6908,437302
2026-05-03 10:00:00,SLV,37.6908,38.1966,37.4819,37.9878,442923
2026-05-03 10:05:00,SLV,37.9878,38.3733,37.7772,38.1627,450033
2026-05-03 10:10:00,SLV,38.1627,38.5367,37.9492,38.3231,458710
2026-05-03 10:15:00,SLV,38.3231,39.2324,38.0080,38.9173,469004
2026-05-03 10:20:00,SLV,38.9173,39.2207,38.6581,38.9615,480927
2026-05-03 10:25:00,SLV,38.9615,39.4333,38.6930,39.1648,494460
2026-05-03 10:30:00,SLV,39.1648,39.3660,38.8649,39.0661,509554
2026-05-03 10:35:00,SLV,39.0661,39.5158,38.8152,39.2649,383123
2026-05-03 10:40:00,SLV,39.2649,39.4521,38.9953,39.1826,401055
2026-05-03 10:45:00,SLV,39.1826,39.6780,38.7659,39.2614,420208
2026-05-03 10:50:00,SLV,39.2614,39.8312,38.9438,39.5136,440416
2026-05-03 10:55:00,SLV,39.5136,40.2574,39.2412,39.9849,461492
2026-05-03 11:00:00,SLV,39.9849,40.3137,39.7963,40.1251,483230
2026-05-03 11:05:00,SLV,40.1251,40.5298,39.4274,39.8320,505412
2026-05-03 11:10:00,SLV,39.8320,40.1561,39.4838,39.8079,527809
2026-05-03 11:15:00,SLV,39.8079,40.2085,39.3945,39.7950,550190
2026-05-03 11:20:00,SLV,39.7950,40.1808,39.5993,39.9851,572323
2026-05-03 11:25:00,SLV,39.9851,40.2742,39.5249,39.8140,593980
2026-05-03 11:30:00,SLV,39.8140,40.1122,38.9898,39.2880,614945
2026-05-03 11:35:00,SLV,39.2880,39.5153,38.7328,38.9600,635015
2026-05-03 11:40:00,SLV,38.9600,39.4206,38.2540,38.7145,511005
2026-05-03 11:45:00,SLV,38.7145,38.9677,38.0464,38.2995,528751
2026-05-03 11:50:00,SLV,38.2995,38.5083,37.8188,38.0275,545118
2026-05-03 11:55:00,SLV,38.0275,38.3952,37.5281,37.8958,1007991
2026-05-03 12:00:00,SLV,37.8958,38.0768,37.5205,37.7014,573303
2026-05-03 12:05:00,SLV,37.7014,37.9663,37.1786,37.4435,584995
2026-05-03 12:10:00,SLV,37.4435,37.8049,37.1914,37.5529,595058
2026-05-03 12:15:00,SLV,37.5529,37.7826,37.0943,37.3240,603510
2026-05-03 12:20:00,SLV,37.3240,37.6069,36.8065,37.0894,610403
2026-05-03 12:25:00,SLV,37.0894,37.3303,36.3886,36.6294,615821
2026-05-03 12:30:00,SLV,36.6294,36.8992,36.2153,36.4851,619878
2026-05-03 12:35:00,SLV,36.4851,36.6812,35.9931,36.1892,622715
2026-05-03 12:40:00,SLV,36.1892,36.4207,35.8942,36.1257,624498
2026-05-03 12:45:00,SLV,36.1257,36.3195,35.6784,35.8722,482416
2026-05-03 12:50:00,SLV,35.8722,36.1028,35.5793,35.8099,482672
2026-05-03 12:55:00,SLV,35.8099,36.1248,35.4552,35.7701,482488
2026-05-03 13:00:00,SLV,35.7701,36.2202,35.2742,35.7244,482090
2026-05-03 13:05:00,SLV,35.7244,36.0879,35.2765,35.6400,481710
2026-05-03 13:10:00,SLV,35.6400,36.4866,35.2622,36.1089,481581
2026-05-03 13:15:00,SLV,36.1089,36.5303,35.4826,35.9040,481928
2026-05-03 13:20:00,SLV,35.9040,36.3265,35.2556,35.6782,482970
2026-05-03 13:25:00,SLV,35.6782,35.8777,35.1118,35.3114,484909
2026-05-03 13:30:00,SLV,35.3114,35.4988,35.0593,35.2467,487930
2026-05-03 13:35:00,SLV,35.2467,35.4700,35.0532,35.2765,492195
2026-05-03 13:40:00,SLV,35.2765,35.5608,34.8468,35.1311,497841
2026-05-03 13:45:00,SLV,35.1311,35.3160,34.8607,35.0456,504978
2026-05-03 13:50:00,SLV,35.0456,35.3781,34.7676,35.1001,370684
2026-05-03 13:55:00,SLV,35.1001,35.6972,34.7187,35.3158,381006
2026-05-03 14:00:00,SLV,35.3158,35.7264,35.0166,35.4272,392957
2026-05-03 14:05:00,SLV,35.4272,36.0426,35.2302,35.8456,406520
2026-05-03 14:10:00,SLV,35.8456,36.2903,35.6248,36.0694,421640
2026-05-03 14:15:00,SLV,36.0694,36.3730,35.8606,36.1642,438234
2026-05-03 14:20:00,SLV,36.1642,36.4969,35.8580,36.1907,456189
2026-05-03 14:25:00,SLV,36.1907,36.7540,35.9104,36.4737,475362
2026-05-03 14:30:00,SLV,36.4737,36.9398,36.1814,36.6474,495588
2026-05-03 14:35:00,SLV,36.6474,37.0290,36.4426,36.8242,516677
2026-05-03 14:40:00,SLV,36.8242,37.4633,36.5567,37.1958,538425
2026-05-03 14:45:00,SLV,37.1958,37.4462,36.8315,37.0820,560612
2026-05-03 14:50:00,SLV,37.0820,37.3696,36.8714,37.1591,583012
2026-05-03 14:55:00,SLV,37.1591,37.5038,36.9368,37.2815,462390
2026-05-03 15:00:00,SLV,37.2815,37.6559,37.0965,37.4709,872129
2026-05-03 15:05:00,SLV,37.4709,38.1408,37.2530,37.9229,506163
2026-05-03 15:10:00,SLV,37.9229,38.2910,37.6827,38.0508,527114
2026-05-03 15:15:00,SLV,38.0508,38.6342,37.8108,38.3942,547166
2026-05-03 15:20:00,SLV,38.3942,38.7718,38.1612,38.5388,566135
2026-05-03 15:25:00,SLV,38.5388,39.3264,38.3335,39.1211,583859
2026-05-03 15:30:00,SLV,39.1211,39.9531,38.8778,39.7098,600200
2026-05-03 15:35:00,SLV,39.7098,40.5574,39.4106,40.2582,615049
2026-05-03 15:40:00,SLV,40.2582,40.7050,40.0102,40.4571,628329
2026-05-03 15:45:00,SLV,40.4571,41.1075,40.2286,40.8790,639993
2026-05-03 15:50:00,SLV,40.8790,41.4593,40.6376,41.2179,650027
2026-05-03 15:55:00,SLV,41.2179,41.6568,40.9647,41.4035,658451
2026-05-04 09:30:00,SLV,41.4035,41.9230,41.0833,41.6027,522317
2026-05-04 09:35:00,SLV,41.6027,41.9479,41.3326,41.6778,527710
2026-05-04 09:40:00,SLV,41.6778,42.2151,41.4197,41.9569,531744
2026-05-04 09:45:00,SLV,41.9569,42.3571,41.7304,42.1306,534560
2026-05-04 09:50:00,SLV,42.1306,42.7380,41.9134,42.5208,536327
2026-05-04 09:55:00,SLV,42.5208,42.8214,42.1018,42.4024,537230
